user_id,recipe_id,date,rating,review
464080,306762,2008-11-18,5,"This is fabulous! I have been buying 1 new spice each trip to the International Grocery Store, trying to cook ""outside"" of my norm. I last picked up coriander, so thought this recipe was perfect. While I did omit the pepper (don't like hot stuff) and the cilantro (didn't have any on hand, but the flavor would lend itself great to this recipe) it was wonderful. Thanks for sharing!!!  NOTE:  I just made this again with banana-vanilla yogurt and it is a wonderful breakfast treat. . .would be perfect with granola on top too!"
847649,10145,2008-06-06,5,Easy and excellent. I marinated the chicken in the lemon juice for a couple of hours. That was the only change I made. We really enjoy this recipe in our house.
400420,28943,2008-11-27,5,"Several years ago, after many frustrating attempts to make a good pie crust like my mom's, I decided that I would only use store bought crusts.  As my cooking skills have improved, I've decided to give it another try.  This crust was quick to put together and pretty easy to work with.  I've discovered that even if it doesn't roll out perfectly, which for me it never does, it isn't that hard to make it look good in the end.  I agree with other reviewers that it is just a bit dry with 5 tbsps of water, but I didn't add more this time and it worked out fine - just slightly crumbly.  Next time I'll add just a few drops more.  My Thanksgiving pumpkin pie looks beautiful and I used the left over scraps and filling to make some bite sized pies that taste great!  This will definitely be a go-to crust for me!   Thanks and Happy Thanksgiving!"
121690,106949,2005-01-26,5,"I made this with regular small cucumbers--I hope they're not too different from lebanese. This is similar to other yogurt & cucumber dishes I make a lot (I use a coffee filter in a funnel rather than muslin in a sieve to drain the cheese). The novel aspect was the aniseed: I was curious to see how that worked with the other ingredients but it turned out to be very nice. Come summer, I'm sure I'll be coming back to this."
174535,118026,2006-09-11,5,I made these flavorful breasts to go with your Greek orzo salad for our Labor Day picnic and they were well recieved by all. They had a nice spicy bite to them (I added a bit of crushed red pepper as you recommended) but not over-powering. The spice blend was a pleasant mix of flavors also. I actually marinated them overnight which I think helped to make them even more delicious. We really enjoy your recipes so please keep them coming! ugogirl
124190,124611,2007-05-18,5,"Very, very good. I love cumin, and I love zucchini, so well, what's not to love here? I halved the recipe. The kids wouldn't touch it, of course, (EWWWW, what's that green stuff?) but hey, that's their loss. Thanks for a great recipe that will definitely be put on the rotation."
714190,79469,2008-09-29,5,"I made this the other night in a stir fry and it was great.  I didn't use the red pepper flakes, as the kids don't like it spicy.
Thanks!"
887970,25121,2011-07-05,4,"Very Yummy! Didn't give it the full 5 stars as I had to substitute according to what I had on hand: used olive oil, only chicken breasts, and jullienned zucchini in place of the cabbage (but all the rest of ingredients were the same). Also used brown rice vermicelli noodles for which i had to add an extra cup and a half of water (on top of the 2 cups of chick stock) and cook for the last phase with a lid on so all the noodles cooked properly. my son loved it and he usually doesn't eat much dinner so I'll definately be adding this to the repetoire!"
124249,66596,2009-05-29,5,"I really liked this salad.  It was very easy to prepared and the dressing was very good. 
Made as written, 
Thanks Kittencal. 

Bullwinkle"
298981,378392,2011-08-25,5,One word!   YUMMY!!!!  This is going to be a regular in my kitchen....thanks for this recipe it is delicious!
186979,417237,2010-03-31,5,"I have a passion for Twice-Baked potatoes but have never made them! I always believed that they were too much fuss to make at home, only ordering them when we went out. But, with this recipe, it took the fear out of failure and they turned out SO good! They were a meal in themselves. Followed the recipe exactly and added some nice crispy bacon to it that was leftover from breakfast. I wanted to add that my kid's had a great time putting this together. They were still talking about this recipe hours after dinner; that's a first! We'll be mkaing these potatoes often! A great recipe, Cupcake Princess! Made for Spring PAC 2010."
2001720552,203785,2017-09-19,1,Mine did not raise. Is there a difference between Bread machine yeast and regular yeast?
1237461,387229,2009-09-20,1,I don't know what if I did something wrong here but I found the batter tastless and it was over all unpleasent.  It was missing something.  Next time I'll use a different pancake batter recepie.
1449216,42722,2009-11-16,5,"This is easy to make and quite tasty. I used a grass-fed chuck roast and it came out great. I also added a little bit of Napa cabbage around 2 hours before the end, which was a nice addition."
344231,417940,2010-04-03,5,AMAZING!!!  What a treat...  the smell of this stuff while it's cooking is enough to drive you mad.  But that does not even come close to the dance your taste-buds do when you put it in your mouth!  I used this a base to make recipe#407989 during PAC 2010.  What a great find here!  Love it and will make it again and again.  I feel honored to have given this lovely recipe it's first review.  PLEASE post more recipes!
328235,2592,2006-09-16,5,"Ty for this awesome recipe. We really enjoyed the meld of flavors. I was a little worried about how time consuming this would really be, but was happily surprised with how easy this was to make. I used canned corn instead of frozen as that is what I had on hand, but other than that made it exactly as written. I will be making this again and again and want to try it with potatoes in it next time. TY for sharing. "
141457,96236,2005-04-04,5,"Loved how simple this was to make.  I hesitated to use green peppers because we are not fans of it, but it just added to the great flavor.  My DD who is not a veggie fan even loved it."
614389,106465,2010-07-25,5,"My Husband and I really enjoyed this recipe.   I used 3 cloves of garlic.  We had never used liquid smoke before wasn't sure how it would taste, but we were pleasantly surprised. All the flavors worked really well together.  Thank you ."
288218,253289,2007-11-23,5,"Yes, it is a bomb! Tasty and strong perfect for a cold Friday night! I also didn't have any grenadine but next time I'll manage to buy to get a pretty colour, too! Thanks AmandaInOz!"
984297,95902,2009-03-10,5,"These were sooooo YUM!!  I altered the recipe quite a bit I guess, but they were great!  I added 3 tablespoons of garlic powder, 2 tablespoons of parsley, about 3/4 teaspoons of paprika; I used almost double the cheese, mushroom soup instead of celery, and because I was so excited, I didn't thaw my potatoes, so they had to cook a LOT longer (two plus hours).  I'm sure the recipe is perfect as is, but I can't help myself and I add other things.  Anyway, like I said, YUM!  We took out the whole batch in less than 24 hours."
1052873,484384,2017-08-27,5,"Very tasty. Good way to use tomatoes and corn which are abundant now. My broiler conked out, but I grilled them on the gas burner. Next time I'll use less onion."
37449,413656,2010-03-06,4,This was so easy to make and very tasty! I served  with baby carrots and quartered the recipe just for me. Good luck!
576767,103467,2007-10-13,5,"Oh yummmmm!  This was just what I was looking for.  Today is rainy and overcast and I wanted to find a warm, make the house smell great drink.  This is it!  My daughter came home from college for a visit and said the house smelled great.  This is so easy and tastes good.  I added some white cranberry juice just because I had some left, and a little more brown sugar we like things very sweet.  Thank you very much for this recipe."
237783,63732,2009-08-10,5,"I truly loved these, since they weren't sticky sweet as most other baklavas I've made, Since they are time-consuming, when I want to serve them, I make them ahead of time and freeze.  The only change I made was to change syrup somewhat by using 1T orange juice and 1T lemon juice. I'll be making these smokin' ""cigars"" for every Greek Night we have! Thanks so much!"
578177,51501,2010-01-12,5,"Another five star review!  I loved telling my mustard and horseradish hating family the secret... after the raved about the pot roast!  ""HORSERADISH?!?!?""  :)  The flavor was very mellow and almost sweet."
461834,304993,2011-02-15,5,"Oh so yummy!!!  I made this for 1-2 serving, using two 6 inch flour tortillas, the cheeses and scallion, but did half of a previously prepared ""Mexican Marinated Chicken Breast"".  This made a great lunch, served it with some sour cream and salsa and, for me, it served two!!  I also did do the grill method.  Thanks for sharing the recipe.  Made for Holiday Tag."
522505,33159,2007-10-08,3,"I think I did something wrong, although its hard to see where I did, but I did not care for this dish. It certainly sounded good, but something was off. I will try again though, hopefully it comes out better."
1682950,63828,2010-09-12,5,"Okay, I have never been able to cook a pork tenderloin that was moist.  Whenever I tried to make it, my kids would all cringe.  So I decided to give this one a try since the reviews were so good, well I am so glad I did!  My pork was a complete success!  It was juicy, moist and delicious, my kids could not get enough!  Plus, once you make it, the recipe sticks in your head because it is so easy.  Whoever figured this out is my hero, I will never have dry pork again!  Thanks for the help :)"
51011,22684,2003-10-01,5,"Oh these were such good carrots!!! I served them with pot roast and a salad.  I made no changes, but wish that the sauce was thicker, so next time I may add more cornstarch.  We will have these again soon! Thanks for sharing."
906665,103679,2013-01-15,4,A great soup. I made a few changes- omitted the bacon and carrots and used creamed corn instead of regular corn. The soup was quite thick so I had to add a bit more milk. This was a great way to use up some leftover ham!
230557,29213,2006-12-22,4,"These were fun to make and looked great on the holiday trays.  They ended up a litle too sticky, I probably should have boiled longer than the 5 min.  Thanks!"
1317616,178886,2010-09-09,4,I used this as a inspiration and base recipe with several changes and additions....Thanks for the great starting point! Yummy soup!
22655,28201,2006-11-19,3,I thought these were okay. They are not the same as school's. These are very dry and not really p-nutty. I am not sure if I will be able to get them out of the pan. I am afraid they are going to fall apart. I did sprinkle semi-sweet chips on top and allowed to melt. I will keep searching.
870928,43057,2009-07-14,5,Very delicious chicken--very moist. I loved the sauce and next time will make rice to serve with it.  Also easy to prepare.  Thanks for sharing this recipe!
1801146346,109884,2014-02-10,5,"I made this for my husband&#039;s birthday (2/08/14).  He is not a cake person, so I made this instead.  Except for using 1 tsp. cinnamon, and fresh blueberries (dusted with a little flour), I followed the recipe to a tee.  This is by far the best banana bread we have ever had!  I was going to give one of the loaves to a neighbor, but we finished almost the whole loaf the first night between the 2 of us, and my husband said, &quot;What..........you&#039;re not giving that away!&quot;.&lt;br/&gt;Coming from him, that says it all!!  Thank you Wildflour for this recipe!  Amazing!!!!!!!!!!"
690623,393867,2014-02-07,4,This was absolutely delicious!  I did tinker a bit though due to personal preferences and gluttony in terms of sauce.  Prior to pan frying (almost dry) I seasoned the chops with salt and pepper as we have no sodium issues.  We are also somewhat piggy about sauces so I knew I&#039;d have to make more.  I used 2 decent sized rib chops but the whole sauce recipe to which I added about 1/2 cup of chicken broth.  I was possibly liberal with the cream and sherry too. :)  My chives are buried under a foot of snow so I had to sub green (Spring) onions.  I will definitely make this again and again and think it would be a wonderful sauce on Pork Tenderloin too.  Thanks to both you and you sister!
33244,21239,2003-05-03,5,I got rave reviews when I made this for Easter dinner!  I omitted the onions and added 1 cup of cheddar cheese and it was perfect...thanks
19043,11277,2001-10-01,5,"This was really very good.  I liked the creamed corn.  I added some red peppers as well, it was a pretty dish."
164276,23624,2007-05-01,4,"Oh, the things you can do with tofu!!! The tofu looked just like ricotta chesse. I used a large jar of spaghetti sauce instead of the tomato sauce. I added all the seasoning to the sauce and it worked out great. I had too many noodles so mine was a little on the dry side-- but that was my mistake."
292000,12836,2007-12-22,5,"This is an awesome recipe. I've made it three times now. Be warned it can be very labor intensive, but it's really worth it. The first time, I think it took me about 3-4 hours. The last time I got down to 2 hours. The changes I made: 1. The meat needed alot more salt than the recipe calls for, so I added to taste. 2. I increased the habanero for extra spicyness. 3. I added 4 or 5 cloves of garlic to the meat. 4. I eliminated the thyme, due to personal taste preference. The texture of the dough was wonderful and perfectly complimented the filling. I would suggest splitting the dough into equal parts of 7-8 dough balls. It's very easy to get the exact dough necessary that way, basically this gets you restaurant-sized patties. I made the mistake of filling the patties up too much, I would say use about 1/4 cup of filling. My family are huge fans of jamaican foods and they gobbled these right up!"
66321,13467,2003-11-04,5,"There's a good reason this has 24 Five Star reviews!! It's easy,quick, and fabulous!! I made the recipe exactly as written, and couldn't be more pleased..thanks for a great dinner!!"
463861,14843,2012-03-12,5,"This was lovely. I made it with fresh onion, garlic etc as I didn't have instant minced garlic on hand.Making more today and freezing it in serving sizes. This is going to mix in well with my weightwatchers programme. Thank you so much for posting your mixes. will try them all."
850821,232058,2008-12-28,5,"This is so fresh and flavorful. I know that you normally use more parsley, but all of the mint makes it super tasty and distinct."
179911,100651,2004-12-11,5,"The most beautiful way to serve chicken that I have ever seen.  The flavors in this dish are extraordinary, and it's beautiful, too. This makes chicken into an a special-occasion meal.  My most particular foodie friend gave this his highest rating.  I'll make this again and again."
55044,324271,2009-01-06,4,"I made this and thought it was very good, the beets give it an almost meat like appearance, I think a bit more spice wouldn't go astray though.  I think next time I might add some chopped onion and jalapeno pepper to it."
316208,214847,2007-06-27,4,I doubled the recipe and found that there was way too many breadcrumbs. Next time I would probably only use 200g for 8 chops. I didn't use leeks but served the chops with a blob of sour cream on mashed potato with vegies. It was delicious.
285039,253163,2012-05-04,5,"I made this earlier in the week, but with 1/2 and 1/2 instead of cream and with only 1/3 of the butter.  It was very good even without all the extra richness!"
29196,49051,2003-01-19,4,"Very nice, quick dish. The crumbing method was easy, and the sauce was good. Thanks."
68960,55631,2004-07-05,5,Excellent recipe.  I made exactally as written except didn't have cherry tomatoes so omitted them.  Very tasty and a definite keeper for us.  Thanks Chia.
1802744163,261379,2014-05-16,5,"I think it&#039;s great! I mean, some of my friends and family think a different kind of nut would be better since they don&#039;t like walnuts, but it&#039;s still a great dessert. I had to do a presentation on Panama for my geography class, and had to bring a food. I made this, and my geography teacher loved it! It was pretty much all he ate out of all the food! :) Thanks!"
342091,18465,2007-01-06,3,"Easy to prepare.  I used frozen chicken tenders.  Instead of rice, I served leftover potatoes.  The apricot/catalina dressing sauce was a bit sweet, so I may add more onion mix the next time..."
56003,144592,2010-04-10,5,"Deeeelicious!  So easy to fix and so good to devour!  I used skinless and boneless breasts.  When I took it out of the oven, the tops were nicely browned.  Will fix this recipe frequently.  Thnx for posting your fine recipe, LadyOutlaw.  Made for PAC Spring 2010.  You've been adopted!  http://www.recipezaar.com/bb/viewtopic.zsp?t=327498&postdays=0&postorder=asc&start=0"
128047,91015,2009-01-01,5,My crab eaters loved this.  I put all of the ingredients except the crab in a mini-crock pot and let it heat until the cheese mixture could be stirred smooh.  Then I added the crab and stirred it in carefully.  If you don't have a crab to clean and add you could use the canned crab from Costco like I did.  (I used about 8 oz. and it was plenty.)
166019,27520,2010-03-15,5,"This is such gr8 confort food, my husband loved it.. I did not have stewed tomatoes so I used petite diced tomatoes and I also used ground deer instead. Thanks for posting such a fabuoous recipe... So simple yet so good!!"
130819,285103,2008-06-18,5,Excellent soup - made for a wonderful supper soup. Made as posted with great results. Served with crusty rolls. Have added this to my soup collection. I love 'Southwestern' soups! Thank you for sharing.
740430,69214,2008-07-16,5,WOW!  This was a spectacular burger.  I sauted fresh mushrooms with some onion instead of using canned.  These were a big hit.  DD who says she doesn't like burgers asked for them again the next night!  Thanks for a great recipe!
126440,36634,2011-06-10,5,"I made half a recipe and We loved it.  I did add lightly sauteed red onion, yellow peppers and shrimp the last four min.  Will use chicken breast for me next time but DH loved the thighs."
621626,355413,2009-07-15,5,Absolutely Delicious! I didn't have a lot of time before dinner so I cooked it on high for 2 hours. Made for 123 HITS
67656,339759,2008-12-19,0,"I tried this using a home made sugar cookie dough and homemade plum preserves.  Despite great beginnings, I was    had some trouble with the final results as the dough beneath the preserves didn't quite set up and was unpleasant in taste and texture.  Not really quite sure what happened as I love pocket or filled cookies and have had no trouble before.  Wondering if the dough I chose as basic sugar cookie was perhaps too delicate for the jam, and that the results using commercial dough in the end would have been superior.  The cookies were very pretty and I did use the small 6-point star from my Linzer cookie cutter."
109041,135392,2011-07-14,5,This is a great recipe!  I did make some slight modifications. I substituted low sodium chicken broth for the water and added some shredded cheddar to the polenta (this was good enough to eat by itself!).  I also used dry sherry instead instead of wine with the mushrooms and added a splash of worcestershire sauce because I feel it just goes so well with mushrooms.  This resulted in an excellent side dish that paired very nicely with the bourbon marinated turkey tips that I grilled up.  Thanks for sharing!
50969,49765,2009-07-18,4,"I made this recipe on 7/17/09 to go with mine and SO's dinner. I made this as written. And as for the shape, I just made them into a dozen rolls. But, I do think if this recipe is made again I will make the rolls some what smaller. Maybe small enough to get 15 or 16, that way I can can enjoy more than just one. Thank you for posting and, "" Keep Smiling :) """
2001206360,14756,2017-10-10,0,Could I use Maple syrup instead of corn syrup?
2334843,150355,2012-07-30,0,"Have not had these yet but someone that has, told me to melt just a little butter in the bottom of the pan to make the biscuit bottoms crunchy, makes for a great biscuit:)"
107583,108019,2010-01-12,4,"Very rich and decadent. I may cut the amount of sugar in half next time, thoough. I think this would be good made with cold milk and put into the blender for a summer frappe drink. Made for Winter 2010 Comfort Cafe Recipe of the Day."
201581,54315,2007-02-13,5,This is so quick and easy. I cut the recipe down to use just 1 package of rolls and I made them with ham and swiss. The butter spread is savory. I will be making these again and trying various meat and cheese combos. Made for Holiday Tag Game. Thanks for posting Juenessa.
360437,59939,2006-12-23,1,"I followed the recipe exactly and these turned out very heavy, not scone like at all. They didn't have much flavor either. I don't know how to fix it - probably will not make these again."
31611,14052,2004-02-21,5,This is a very easy dish to make and it uses ingredients that you would find on hand in most kitchens all the time. I tried adding a little cornstarch as Koku had suggested and think that makes the difference between a sauce that is watery and one that clings to the meat. The flavor is SO good!I'm going to fix the leftovers tonight and I bet it will be even better! Thanks for the great recipe Evangelia.
1290903,90086,2012-03-20,5,"I thought this was the perfect healthy yogurt for our diet. Since we are garlic lovers, I added more to the recipe with a little cayenne pepper.  I'm making my 3rd batch tomorrow! <br/>Thanks Kasha!"
1803430250,339453,2014-11-28,4,First time cooking a turkey in a roastet. Turned out a little dry even when cooked under than what the chart said. But is was very good and had a lot of drippings. Next time we&#039;ll know to cook it in less time.
634575,44587,2008-10-27,5,"This was really good. I froze the leftover butter, and have been using it when I want to make our steaks extra special. I did sub the garlic and onion for shallots."
1851484,159563,2015-02-08,5,"I really enjoyed this spicy chili. It was one of the best tasting chili&#039;s I&#039;ve had in a long time. I didn&#039;t have green bell peppers, so I just added some celery instead, but next time I&#039;ll be sure to make this chili with some bell peppers. I think this chili would also be good as a topping for hot dogs (a.k.a.chili dogs.) Teresa, I wish I could give this recipe more than 5 stars, as that&#039;s how good it is, plus it&#039;s one mighty tasty chili. Awesome chili, thanks for sharing the recipe!"
192264,104150,2008-11-30,5,"My daughter made this for Thanksgiving, and we loved it! She baked 2.5 lbs. sweet potatoes, and only used marshmallows on top. Thanks for such an easy and good recipe."
219318,307532,2008-07-07,5,"Made this exactly as stated for a delicious side dish.  Homegrown tomatoes and cukes are a must here.  Very easy to make, and a fun presentation too.  Made for ZWT4."
2000880745,164741,2016-02-18,5,"wow, this works for perfect rice. The whole process took about the same time as my old rice cooker with the waiting to cool before the lid would come off. First,what the hell is a trivet, ok Google what is a trivet, ok got it, used a right side
up saucer. Now for the bowl, time to look through wifes cooking stuff. Found a nice teflon bowl that would work, it had a lid thingy with another little bowl and large ring around it with holes. Threw that part away, hope she didnt need it , what ever it was. Broke the handles off the bigger bowl and it fit nicely into the pressure cooker on top the saucer. Fired up the works and about 30min later had the best rice my old rice cooker that broke ever cooked. Thank You"
89831,89711,2005-04-01,5,"Great stir fry CL! I made this using green onions in place of scapes, and a seeded halapeno pepper, of coarse I used much more than 2 cloves of garlic, something like 2 tbsps. The sauce was just delicious, I served it with white rice. DH and myself really enjoyed this dish. Thanks for another winner...Kitten:)"
131674,262470,2008-01-10,4,"We loved this.  I wish I had a good piece of fruit to garnish this with.  Very interesting taste, the cinnamon does shine through.  Quick and easy."
158086,274579,2011-10-09,5,This was a big hit at our Euchre Group.  Very easy and tasty.  Made for PAC fall 2011.
226066,239886,2007-07-31,5,These were so easy to prepare and so tasty!!  Thanks Mandy! :)
653438,316024,2011-10-13,4,Made this following the instructions and using Mrs. Dash onion flavor seasoning. I also added some green peppers for some more vegies and color.  It is a tasty dish but I think it is more like a stir-fry (which I still loved) probably due to the way I cooked them and DH saying where are the potatoes.  Definately will make again for me anyway.  Thank you for submitting the recipe.  Made for Fall PAC 2011.
1072593,306780,2012-07-14,5,I went to bed dreaming about last night's pesto feta pita pizza.  Then the city's mosquito truck shattered it.
2641328,80983,2013-01-18,0,OMG! This is so different to the Ras I know! VERY salty and too much heat.  I tipped it out - sorry.
1592049,495577,2013-02-21,5,ABSOLUTELY DELICIOUS!! Amazing Fantastic Flavors...YUM :-)
2001130631,260197,2016-08-16,5,"Love this sauce!!! and easy....my 10 yr old son loves to make it by himself. We sometimes add finely chopped zucchini or carrots (any veggie works) to it for some additional nutrition, as well."
163112,322930,2008-12-31,4,This was too tart for most people.  I would add extra maple syrup.  I love the tarragon & shallot!!  This is a great recipe!  Made for the Veg swap 12/08.
269575,52941,2007-01-29,5,"This is so tasty! Especially the mango raita, it is really quick and easy to prepare. It can be made with other dishes too."
455010,60490,2010-03-14,5,"Very good.  The only difference is that I bought lemon curd, everything else I followed the directions."
183684,19725,2008-08-26,5,YUM!! My hubby and kids both despise ketchup and mustard but everyone loves this dish. Of course they know about the coke but not the condiments :) Thank you so much for the recipe....delicious!!
2491787,102274,2013-02-18,5,"Delicious, inexpensive, and healthy.  One of my new favorite soups.  I have made it on the stove and in the crock pot and I think it comes out better on the stove."
522122,55255,2007-08-15,3,This tasted like banana milk puree. It is easy to make if you have bananas that are already frozen. I made the puree at room temperature and then tried to freeze it. It looked like it does in the picture and needed to be much colder.
1806417,87666,2011-01-25,5,Made this twice for New Years Day - so good I would make at anytime - I buy prmade spaetzels and add them add the very end - very tasty and simple top make.
2000498330,116208,2017-07-04,5,"As promised, this was a scrumptious roast. Lots of delicious gravy to go over rice or potatoes. Nice and tender."
37449,150759,2008-12-29,5,"I enjoyed this for breakfast! Mushrooms, onions, garlic, and an egg on top! Thanks! Made for PRMR."
1803678927,280326,2015-01-19,3,"If you like flubbery chicken fat, this ones for you! The flavor was great, and I will definately use this sauce recipe, but not for chicken. Wings really need to be fried to crisp up the skin....there is no way around it."
145489,189245,2007-02-11,4,"I love dark chocolate with orange flavoring, so really enjoyed this combination.  Do not make these expecting regular chocolate chip cookies!  They are quite yummy and in a category of themselves."
71324,137873,2005-10-31,4,"Bangers and Mash are one of my favourite comfort foods, and I always serve them with fried onions. The flavours of this are great and the addition of garlic is good. I give this 4* instead of 5*, because I find the preparation method unnecessarily complicated. I just make everything at the same time, frying the onion with the bangers, or grilling them whilst frying, as well as making the mash. That way I don't have to reheat anything. This way seemed to take me a little longer than usual. "
292436,95601,2007-04-25,5,"THIS WAS SO, SO, SO, GOOD!!!
I love this recipe! I made this with mashed potatoes and cob corn and it was just a beautiful great tasting meal EVERYONE enjoyed! I'm at day 3 and still eating left overs without complaint ;) -oh yeah, I doubled the recipe- glad i did too! 10 stars, two thumbs up, a total keeper, thanks :o)"
69838,88165,2004-06-09,5,"Fabulous! I was able to find pappadums at the market, so I was able to make this delicious snack!  We thoroughly enjoyed this. The lime juice is a definite must in this recipe!! The amount of red chiles in this recipe is very overwhelming for someone who is still developing a tolerance to spice and hot foods hehe, but this was fabulous! Thank you!"
128447,186029,2008-04-02,5,Used this with recipe #39087.  Fantastic flavor.
619582,28026,2009-04-02,5,"If I could rate it a 10 I would! I'm making some more today for a friend who's down in the dumps. Just for ME, my DD and her! We share with no one else! I keep in the freezer at all times, so it stays snappy like toffee. Not something to bring to a summer party for sure! 
I've used chopped almonds on top, to die for! 
Not good for your body, by any means.
Your mood, AWESOME for you!"
36128,56268,2006-01-11,2,"Oh, Daphne2002, I feel aweful giving this only 2 stars, but it didnt help me at all.  I kept trying some everytime I had coughed, but it didnt do anything.  I ended up making a batch and then downing half of it near the end hoping that maybe it would help, but to no avail.  I was still coughing.  I will try this again, because I want to make sure it wasnt just me, or my bronchitis.....maybe that is the reason it didnt help?  SO sorry."
302486,410814,2010-01-31,0,"This turned out well for me. I am on a quest for a good tasting loaf with good texture. This had good texture but the typical smell like most GF breads (I will experiment with other flours next time)I have been trying. It was not gummy like some recipes. It rose well and baked up nice. I have to make this DF/Egg free also for additional allergies so I am not going to rate this, just comment on my results. Since most techniques are the same in GF baking I just used my Kitchenaid with paddle for 4 minutes after adding all ingredients and went from there. Thanks for posting."
66398,18487,2003-01-08,5,GREAT!!  I used venison tenderloin instead of beef and the bleu cheese conquered the wild game taste well.  The potato idea was excellent - A BIG HIT!  Thanks for sharing.
646486,51351,2008-05-03,5,"I have tried several pulled pork recipes and this one is my favorite.  I've made it several times and this last time, I realized the flavor is much better if I don't trim the fat from the meat (this was probably obvious to everyone else).  Also, this time, I used lemon-lime soda instead of water.  And, because I was out of Ketchup, I used a small can of tomato sauce.  Anyway, I absolutely love this recipe.  It has the right amount of BBQ w/out overpowering the flavor of the meat."
182624,183462,2007-01-04,0,"I can't fairly give stars because I had to make a significant change to the recipe.  I had already begun making it when I realized the apple juice I had was actually apple ""punch"" juice, which basically tasted like fruit punch.  I decided to use it anyway, and while it was pretty good, I believe it altered the flavor too much to give a fair rating.  It was very easy to make, however, and I'm definitely going to make it again using the correct ingredients."
911450,57679,2009-05-05,5,"My husband is a fifth generation Floridian and I have always made his mother's key lime pie recipe - authentic and no cream cheese!  But I made this for fun and we call it our ""restaurant recipe"" key lime pie --  it keeps longer than the authentic recipe - retains its shape a little bit better - and the taste is excellent.  Don't tell Mom but I think I prefer this one!"
58104,135927,2005-10-01,5,I just love barley! this is a very simple quick soup! I skipped the sour cream and used dried dill! 
329769,296092,2008-10-12,4,*Reviewed during PAC October 08* A good side dish for dinner or could easily be a light lunch with some salad on the side. This was one of those dishes that uses pantry and fridge staples. The recipe directions assume basic cooking skills to make a white sauce and I added the cheese to the top of the dish only.
1604482,186379,2010-11-14,4,"Made this pie after having a serious craving for Good N' Plenty's Shoo Fly Pie! I live in NY so just making my way over to Lancaster wasn't the most feasible idea. <br/><br/>This pie tastes almost exactly like the pie I remember!! Even served it with ice cream, made it so much better.<br/><br/>The only difference was that I used 1tsp of Vanilla extract, since I kept reading that this pie was too bitter or had a funny taste. The only way I would change this pie in the future would be to  maybe bake it with a different crust, something like graham or maybe even chocolate."
356062,256223,2008-05-03,5,"What a tasty way to serve fish. The lemon butter sauce was TOO good! The mixture of all of the spices was just devine. I went a little heavy handed on the spices for the fish, and added a bit of the leftover spice blend to the sauce. This is a great recipe!"
2000316978,78747,2016-04-24,5,"We just returned from Costa Rica and my husband loved this dish.  I&#039;ll start by saying the flavor profile was great, but my rice turned out a little gummy...operator error.  I sauted a little onion, red pepper, jalape&ntilde;o, and garlic in a small amount of oil.  Then added my spices and worcestershire.  I made a mistake and added by rice and chicken broth to this mix to cook.  The recipe calls for cooked rice and this would have helped it stay fluffy, not gummy.  The flavor was awesome, but the texture was not the same as in CR.  Would definitely make again."
2476717,30165,2013-09-23,5,"This recipe is sooo versatile, I make them differently every time and they&#039;re always great, You can buy a bag of chopped and frozen onion/pepper medley super cheap at grocery store that goes well, sometimes I put the left overs from chicken fajita night in it, sometimes bacon, left over veggies like spinach, hashbrowns, to me, this is the breakfast version of my great grannies &#039;pot pie&#039; which always included any left overs lol! I use about 1 egg per burrito sometimes less according to the volume of other ingredients. If you put a couple in fridge before going to bed it makes it much easier to reheat in microwave and heats more evenly than from frozen. Making so many takes a while, at minimum an hour but if you consider the collective time you save its worth it. My bf and I eat these all the time, they&#039;re so good and easy even for lunch or dinner if we&#039;re being lazy  :)"
2758015,78476,2013-03-28,5,Followed the instructions to the T and it came out soft on the inside and nice and crusty on the outside. I used the dry buttermilk you mix with water. I can&#039;t keep up with this brew as my family tears into it so quickly. I find this to be a keeper for sandwiches
346327,178827,2009-08-19,5,I just realized I never reviewed these. I tried them for the first time about a year ago and it is now the only recipe for pinto beans I use. I love it!
2002203546,125515,2018-07-01,3,"It came out a bit soupy even with adding an additional tablespoon of cornstarch. It was good and I would make it again however, next time I would leave out the cinnamon, to me the cinnamon did not go with the rest of the flavors. I think without the cinnamon this would be great."
65631,59173,2003-09-02,4,"My husband and I really like this.
It's a great side dish. I served it with a rather spicy meat, and a red wine,
this compliments well, because it is a mild flavor. "
315084,230254,2009-12-11,5,This is a wonderful  healthy pizza.  We used flat out bread pitas for the base and even though we forgot to cook it for 7 minutes before loading it up with goodies it still came out very nice though it could have been a bit crispier but totally our fault on that one :) Thanks for posting this tasty treat and it is now in our keeper file and will be made regurally.  YUMMMMM
21487,17620,2002-03-26,5,"Sara..this was a wonderful treat on a very warm Texas day while working in the yard. It's so simple and was quite tasty, I did indeed add more ice cream and I also added a tablespoon of vanilla malt. I think the mix of the mandarin oranges and OJ concentrate make this unique. We'll certainly have it again in the summer!"
107135,214861,2012-02-25,5,"wow these were good and easy , layered them as recipe says . broke eggs on top and baked them for 10 minutes a im not frying my food as much great recipe"
165707,23657,2005-07-25,5,"This bread is excellent. I used one half for panini sandwiches.  The next day I topped it with mozzarella and heated it. I then cut it into sticks about 1"" thick for our teenage sons.  They dipped it into a cupfull of spaghetti sauce.  Our eldest said ""Mom, You have to make this the next time a bunch of my friends come over"""
101695,49448,2004-06-28,5,YUM!!!! wow at first when i was mixing it i wasnt sure if it would work but wow! I cut the recipe in half just so i could try it and i used around 4 tablespoons pinapple for that much! it was awesome i highly recomend it!
